mun_code,Descripción general_Descripción general_Población total_2022,Descripción general_Descripción general_Densidad poblacional_2022,Demografía y población_Población desagregada por área_Población rural_2022,Economía_Valor agregado municipal_Valor agregado per cápita_2020,Economía_Valor agregado municipal_Valor agregado_2020
41668,0.0041973117509919895,0.0012220269505255285,0.12298002324764144,0.03894841789300887,0.0012737936461992378
41676,0.0012039694030769822,0.0015829511894016727,0.04280809882950829,0.05464488663241121,0.0004873180326107427
41770,0.002782343925403514,0.0034125813074210565,0.09935393182493986,0.05070963186640138,0.0010490618860538117
41791,0.002138589890074505,0.0029351382197738735,0.06615846241180764,0.04560473519849708,0.0007369439466207747
41797,0.00126345906029378,0.0016943545765193489,0.02940015678641905,0.0644114169289101,0.0005937384017089195
41799,0.0013759831140506594,0.0011413163333280284,0.03513637715243425,0.07160930705003411,0.0007113226439319452
41801,0.0008993064138837216,0.000777550171311127,0.019884843078420242,0.053502331372038026,0.0003583132765013773
41807,0.0026970332254798507,0.006555179916470194,0.07783094098883572,0.04153799241711705,0.0008602598325170946
41872,0.0007894404086407841,0.0007076388620485037,0.02570215986808315,0.0710607873854117,0.00041370490752313735
41885,0.000864625209463716,0.0012788654133406693,0.006130889627767416,0.2743170582901973,0.0016839483565217527
44001,0.026373916797765413,0.0037388340839799653,0.3006082231773579,0.047651219525340155,0.009238425811764353
44035,0.0040976982185885425,0.0034773771550303174,0.07306787770659313,0.07543737949549982,0.0021290062104070136
44078,0.004895998788942467,0.0028368076791036798,0.10871786554212959,0.19588118509530267,0.006120497200412867
44090,0.005384826568030283,0.0014073203393028875,0.19932419646960237,0.022664413468980647,0.001070149201956304
44098,0.0017300098613599866,0.0036069688502488387,0.03919660476306329,0.013856222785303539,0.00023157551378518047
44110,0.0008933574481620417,0.00190465688893537,0.0012002270699862138,0.07239683363340498,0.0004628516133486217
44279,0.0057099945029025255,0.005379760505453082,0.02582650771767632,0.012572021329270752,0.0007878871377766946
44378,0.00275335853922767,0.005205266424610599,0.043164923093558245,0.05071832232482387,0.0010155274932190162
44420,0.00036187431911239405,0.0012197534120129228,0.006093044630065148,0.05051100385224709,0.0001340520244186841
44430,0.024171154022140023,0.006086830982873434,0.3646527721460817,0.03134903135164125,0.00612789700903585
44560,0.01213475090857794,0.003339259690389525,0.4529829967831752,0.006158832702811375,0.0012439377709458105
44650,0.00637210173035161,0.0021558828945782925,0.0790149487740924,0.018190659274853332,0.0010987218734022774
44847,0.02483465356071546,0.0014033416469058277,1.0,0.011315854188558662,0.003343301973400639
44855,0.0013376312712066387,0.0026520826749544717,0.005006352553185738,0.02765433675139317,0.00029282710886097997
44874,0.0036989909414972383,0.006372160066205441,0.007044576000865029,0.013020815914338256,0.0005097740992411861
47001,0.06977643153949234,0.013237109605018152,0.30873408482685916,0.046836804939497656,0.024397810631882486
47030,0.002037077751589671,0.002376416130301039,0.03270889087124591,0.021145784827844273,0.0003767058644082165
47053,0.005243317128097559,0.0013618495690507749,0.09356905360473604,0.025118105088744964,0.0011339244311867629
47058,0.003984667869876627,0.0016551360371769015,0.06494201605709188,0.031397913111111016,0.0010117634287171516
47161,0.0011484035317617177,0.0031329360703705638,0.02426945638364015,0.02485941635082632,0.00023097668534170201
47170,0.0028942351104665975,0.0025662565961036094,0.04864163490390074,0.01604182893655016,0.00045241488904799673
47189,0.015995629661948122,0.005288818964948857,0.07851215094747654,0.045113478757689694,0.005427011089404531
47205,0.0013156074406625476,0.0058799389782263215,0.03745573486875896,0.022445455299869105,0.0002464179044913972
47245,0.008906234554048442,0.004963134573018099,0.15314248641634903,0.01654812124986631,0.0014764115273962087
47258,0.002984482186201868,0.002564551442219155,0.09071986592057957,0.018092964727806034,0.0005056678470573336
47268,0.0025910910061384467,0.004562991794799508,0.02480469277971508,0.04799738669362721,0.0009236501006053172
47288,0.00900698725010072,0.004439652330490653,0.059378801394858495,0.025272563503107456,0.0019704877667262085
47318,0.003481537258309028,0.0028640901412549475,0.10772848917362744,0.01934863665033183,0.0006214556039499237
47460,0.0026057735598345073,0.0014476756479016376,0.06972670505230719,0.03413241137519816,0.0007013992011543017
47541,0.0010639788480093684,0.001719363500158011,0.03421187792285027,0.15687109115681314,0.0011632242514569603
47545,0.0015338205662833125,0.0010020620994309333,0.03781255913280891,0.029227312484740572,0.00035882655802435895
47551,0.0049163771608826895,0.0013726488769856516,0.09108209661287271,0.031842169345669,0.0012651534072290484
